time,isFallen,recoveryState,recoveryTimer,up_z,isProne,r_hip_tgt,r_knee_tgt,r_ankle_tgt,r_arm_tgt
0.362,1,0,0.357,-0.405526,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.358,-0.404523,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.359,-0.403511,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.36,-0.402491,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.361,-0.401463,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.362,-0.400426,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.363,-0.399381,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.364,-0.398327,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.365,-0.397265,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.366,-0.396195,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.367,-0.395116,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.368,-0.394029,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.369,-0.392933,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.37,-0.391829,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.371,-0.390716,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.372,-0.389595,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.373,-0.388465,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.374,-0.387327,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.375,-0.386483,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.376,-0.385643,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.377,-0.384806,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.378,-0.383972,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.379,-0.383143,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.38,-0.382316,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.381,-0.381493,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.382,-0.380673,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.383,-0.379857,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.384,-0.379044,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.385,-0.378234,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.386,-0.377427,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.387,-0.376624,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.388,-0.375824,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.389,-0.375028,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.39,-0.374234,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.391,-0.373444,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.392,-0.372657,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.393,-0.371874,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.394,-0.371093,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.395,-0.370316,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.396,-0.369542,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.397,-0.368771,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.398,-0.368003,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.399,-0.367238,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.4,-0.366477,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.401,-0.365718,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.402,-0.364963,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.403,-0.36421,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.404,-0.363461,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.405,-0.362715,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.406,-0.361972,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.407,-0.361232,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.408,-0.360494,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.409,-0.359761,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.41,-0.35903,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.411,-0.358303,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.412,-0.357581,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.413,-0.35686,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.414,-0.356142,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.415,-0.355427,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.416,-0.354717,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.417,-0.354008,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.418,-0.353301,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.419,-0.352597,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.42,-0.351896,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.421,-0.351198,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.422,-0.350502,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.423,-0.349812,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.424,-0.349122,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.425,-0.348434,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.426,-0.347749,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.427,-0.347067,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.428,-0.34639,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.429,-0.345713,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.43,-0.345039,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.431,-0.344367,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.432,-0.3437,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.433,-0.343037,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.434,-0.342375,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.435,-0.341717,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.436,-0.34106,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.437,-0.340407,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.438,-0.339755,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.439,-0.339106,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.44,-0.338459,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.441,-0.337815,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.442,-0.337173,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.443,-0.336533,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.444,-0.335896,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.445,-0.335261,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.446,-0.334628,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.447,-0.333997,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.448,-0.333369,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.449,-0.332742,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.45,-0.332118,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.451,-0.331496,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.452,-0.330876,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.453,-0.330258,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.454,-0.329642,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.455,-0.329028,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.456,-0.328416,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.457,-0.327806,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.458,-0.327198,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.459,-0.326592,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.46,-0.325988,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.461,-0.325385,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.462,-0.324785,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.463,-0.324186,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.464,-0.323589,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.465,-0.322994,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.466,-0.3224,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.467,-0.321808,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.468,-0.321218,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.469,-0.32063,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.47,-0.320043,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.471,-0.319458,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.472,-0.318874,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.473,-0.318292,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.474,-0.317711,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.475,-0.317132,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.476,-0.316555,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.477,-0.315979,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.478,-0.315404,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.479,-0.31483,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.48,-0.314258,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.481,-0.313234,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.482,-0.312203,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.483,-0.311165,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.484,-0.310119,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.485,-0.309065,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.486,-0.307998,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.487,-0.306875,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.488,-0.305746,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.489,-0.30461,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.49,-0.303467,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.491,-0.302317,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.492,-0.301161,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.493,-0.299998,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.494,-0.298828,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.495,-0.297646,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.496,-0.296458,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.497,-0.295263,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.498,-0.294062,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.499,-0.292853,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.5,-0.291638,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.501,-0.290417,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.502,-0.289188,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.503,-0.287953,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.504,-0.286711,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.505,-0.285463,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.506,-0.284208,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.507,-0.282946,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.508,-0.281677,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.509,-0.280402,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.51,-0.27912,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.511,-0.277831,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.512,-0.276536,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.513,-0.275234,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.514,-0.273925,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.515,-0.272609,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.516,-0.271282,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.517,-0.269948,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.518,-0.268608,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.519,-0.267261,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.52,-0.265907,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.521,-0.264546,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.522,-0.263179,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.523,-0.261805,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.524,-0.260425,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.525,-0.259038,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.526,-0.257644,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.527,-0.256243,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.528,-0.254835,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.529,-0.253421,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.53,-0.252,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.531,-0.250573,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.532,-0.249138,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.533,-0.247697,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.534,-0.246249,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.535,-0.244795,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.536,-0.243333,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.537,-0.241798,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.538,-0.240366,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.539,-0.238938,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.54,-0.237512,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.541,-0.236089,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.542,-0.234669,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.543,-0.233252,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.544,-0.231838,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.545,-0.230426,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.546,-0.229018,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.547,-0.227612,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.548,-0.226209,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.549,-0.224809,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.55,-0.223412,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.551,-0.222017,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.552,-0.220625,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.553,-0.219236,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.554,-0.21785,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.555,-0.216467,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.556,-0.215086,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.557,-0.213708,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.558,-0.212333,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.559,-0.21096,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.56,-0.20959,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.561,-0.208223,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.562,-0.206858,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.563,-0.205496,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.564,-0.204137,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.565,-0.20278,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.566,-0.201426,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.567,-0.200075,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.568,-0.198725,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.569,-0.197379,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.57,-0.196035,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.571,-0.194693,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.572,-0.193354,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.573,-0.192017,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.574,-0.190683,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.575,-0.189351,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.576,-0.188021,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.577,-0.186694,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.578,-0.185368,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.579,-0.184045,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.58,-0.182725,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.581,-0.181406,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.582,-0.180089,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.583,-0.178775,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.584,-0.177462,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.585,-0.176152,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.586,-0.174843,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.587,-0.173536,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.588,-0.172231,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.589,-0.170928,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.59,-0.169628,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.591,-0.16833,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.592,-0.167034,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.593,-0.165739,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.594,-0.164446,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.595,-0.163154,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.596,-0.161864,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.597,-0.160575,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.598,-0.159287,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.599,-0.158,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.6,-0.156714,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.601,-0.155429,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.602,-0.154146,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.603,-0.152862,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.604,-0.15158,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.605,-0.150298,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.606,-0.149016,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.607,-0.147735,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.608,-0.146455,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.609,-0.145175,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.61,-0.143895,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.611,-0.142616,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.612,-0.141337,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.613,-0.140059,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.614,-0.138781,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.615,-0.137504,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.616,-0.136227,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.617,-0.13495,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.618,-0.133674,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.619,-0.132398,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.62,-0.131123,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.621,-0.12988,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.622,-0.128637,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.623,-0.127393,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.624,-0.126149,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.625,-0.124905,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.626,-0.123659,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.627,-0.122414,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.628,-0.121168,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.629,-0.119921,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.63,-0.118674,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.631,-0.117427,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.632,-0.116179,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.633,-0.11493,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.634,-0.113681,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.635,-0.112432,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.636,-0.111182,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.637,-0.109931,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.638,-0.10868,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.639,-0.107428,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.64,-0.106176,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.641,-0.104923,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.642,-0.10367,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.643,-0.102416,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.644,-0.101162,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.645,-0.0999066,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.646,-0.0986509,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.647,-0.0973947,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.648,-0.0961379,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.649,-0.0948804,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.65,-0.0936224,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.651,-0.0923637,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.652,-0.0910899,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.653,-0.0898142,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.654,-0.0885368,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.655,-0.0872578,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.656,-0.0859775,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.657,-0.0846964,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.658,-0.0834151,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.659,-0.0821343,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.66,-0.0808538,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.661,-0.0795738,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.662,-0.0782941,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.663,-0.0770148,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.664,-0.0757359,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.665,-0.0744574,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.666,-0.0731792,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.667,-0.0719014,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.668,-0.070624,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.669,-0.0693469,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.67,-0.0680702,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.671,-0.0667938,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.672,-0.0655177,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.673,-0.064242,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.674,-0.0629666,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.675,-0.0616915,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.676,-0.0604167,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.677,-0.0591422,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.678,-0.0578681,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.679,-0.0565938,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.68,-0.0553193,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.681,-0.0540446,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.682,-0.0527696,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.683,-0.0514944,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.684,-0.0502189,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.685,-0.0489433,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.686,-0.0476676,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.687,-0.0463916,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.688,-0.0451153,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.689,-0.0438388,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.69,-0.042562,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.691,-0.0412849,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.692,-0.0400076,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.693,-0.03873,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.694,-0.0374521,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.695,-0.0361739,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.696,-0.0348954,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.697,-0.0336166,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.698,-0.0323375,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.699,-0.0310581,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.7,-0.0297784,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.701,-0.0284984,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.702,-0.027218,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.703,-0.0259373,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.704,-0.0246562,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.705,-0.0233748,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.706,-0.0220931,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.707,-0.020811,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.708,-0.0195285,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.709,-0.0182456,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.71,-0.0169624,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.711,-0.0156788,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.712,-0.0152658,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.713,-0.0148612,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.714,-0.0144651,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.715,-0.0140773,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.716,-0.013698,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.717,-0.0133272,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.718,-0.0129647,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.719,-0.0126108,0,-0.04,0.04,0,-0.0984229
0.362,1,0,0.72,-0.0122652,0,-0.04,0.04,0,-0.0984229
